,X,Y,Z,areas,ax1s,ax2s,bat_ids,global_ids,gyrations,types,volumes
477,5.35,0.22,2.7,26.056,101.1883,5.7735,#91148,2VIUSKMJrAYOi5zw0V3uPD,1.4867,IfcWallStandardCase,0.2575
478,5.35,0.35,0.3,2.605,33.722,19.2535,#91331,2VIUSKMJrAYOi5zw0V3uDn,1.4873,IfcWallStandardCase,0.0772
479,0.35,3.25,0.3,1.555,33.9894,19.2686,#91364,2VIUSKMJrAYOi5zw0V3u05,0.8815,IfcWallStandardCase,0.0457
480,0.22,5.0,2.7,20.632,102.0376,6.8718,#91397,2VIUSKMJrAYOi5zw0V3uxt,1.3895,IfcWallStandardCase,0.2022
481,2.75,0.35,0.3,1.305,34.118,19.2786,#91451,2VIUSKMJrAYOi5zw0V3uz$,0.7374,IfcWallStandardCase,0.0382
482,2.4,0.35,2.85,13.115,14.9971,0.7279,#91484,2VIUSKMJrAYOi5zw0V3upg,0.6366,IfcWallStandardCase,0.8745
483,0.29,5.1,2.8,22.96,24.041,1.3614,#91517,1JgJZjybP7iwzDeaN2QMa2,1.3002,IfcWallStandardCase,0.955
484,0.22,1.33,2.7,5.7952,102.5699,5.7744,#91637,1gd465w89DagSdMJc9Syl7,0.3263,IfcWallStandardCase,0.0565
485,0.58,0.22,2.7,2.0152,106.0632,5.7815,#91670,1gd465w89DagSdMJc9SxHp,0.1098,IfcWallStandardCase,0.019
486,0.3,2.7,2.75,10.4,23.1884,1.6729,#91770,1gd465w89DagSdMJc9SxUw,0.7503,IfcWallStandardCase,0.4485
487,0.3,1.8,2.75,8.99,22.0343,1.1343,#91848,1gd465w89DagSdMJc9Sx4t,0.4628,IfcWallStandardCase,0.408
488,0.3,0.75,2.75,3.425,24.4207,1.1506,#91881,1gd465w89DagSdMJc9SxFR,0.1614,IfcWallStandardCase,0.1403
489,5.0,0.3,2.7,25.46,21.2167,1.155,#91914,1gd465w89DagSdMJc9SxEP,1.3859,IfcWallStandardCase,1.2
490,0.45,0.3,2.75,1.835,28.7843,1.2193,#91947,1gd465w89DagSdMJc9Sxp$,0.0777,IfcWallStandardCase,0.0638
491,2.9,0.3,2.75,11.04,23.0721,1.724,#91980,1gd465w89DagSdMJc9Sxqd,0.8249,IfcWallStandardCase,0.4785
492,0.3,3.05,2.75,15.615,21.4861,1.1328,#92034,1gd465w89DagSdMJc9SxtP,0.8232,IfcWallStandardCase,0.7268
493,0.36,0.22,2.32,0.7696,113.4434,6.8614,#93822,22xw2_yh10IP1WQqTykbag,0.0465,IfcWallStandardCase,0.0068
494,0.22,6.08,2.7,26.0888,101.6362,6.5996,#94085,1vdU$CBJ1BjO6E$RUd4QeZ,1.694,IfcWallStandardCase,0.2567
495,7.1,0.4,2.8,26.7198,12.8709,1.0084,#94139,1vdU$CBJ1BjO6E$RUd4QKf,2.0935,IfcWallStandardCase,2.076
496,16.3978,0.201,24.75,795.3947,2000.2049,11.7587,#94992,2bXNrxs8fFJuH7BYrA5Pxl,4.6759,IfcWallStandardCase,0.3977
497,10.5998,0.32,1.1,15.8396,24.4446,4.7541,#95346,2bXNrxs8fFJuH7BYrA5Pj9,3.0806,IfcWallStandardCase,0.648
498,0.32,22.78,1.1,34.6752,23.996,4.5784,#95385,2bXNrxs8fFJuH7BYrA5PL7,6.616,IfcWallStandardCase,1.445
499,15.9798,0.32,1.1,23.7548,24.494,4.6887,#95418,2bXNrxs8fFJuH7BYrA5PVw,4.5472,IfcWallStandardCase,0.9698
500,0.32,13.58,1.1,20.4432,24.3302,4.6119,#95451,2bXNrxs8fFJuH7BYrA5PS7,3.8751,IfcWallStandardCase,0.8402
501,2.201,0.201,0.65,1.8058,2005.444,641.502,#95484,3TNVz5ttLEqefevewwnAIm,0.5776,IfcWallStandardCase,0.0009
502,0.201,2.199,2.7,10.004,2001.8005,115.4701,#95517,3TNVz5ttLEqefevewwnAVL,0.5771,IfcWallStandardCase,0.005
503,0.201,2.1995,2.7,10.0065,2001.8003,115.4701,#96369,2IPBRMMc9CrxOC1_qC1McW,0.5772,IfcWallStandardCase,0.005
504,0.201,1.049,2.7,4.2517,2003.1557,115.4701,#119151,2PvbntR1vCahF1BaaBYue0,0.2451,IfcWallStandardCase,0.0021
505,0.201,1.798,0.4,0.6428,2011.2515,1443.3647,#119311,2PvbntR1vCahF1BaaBYv6p,0.4613,IfcWallStandardCase,0.0003
506,2.349,0.201,0.4,0.8643,2010.9306,1443.3646,#119344,2PvbntR1vCahF1BaaBYv0r,0.6204,IfcWallStandardCase,0.0004
507,0.201,1.799,0.4,0.6432,2011.2507,1443.3647,#119377,2PvbntR1vCahF1BaaBYvFi,0.4616,IfcWallStandardCase,0.0003
508,0.55,0.201,2.7,1.7557,2006.5143,115.4705,#119497,2PvbntR1vCahF1BaaBYv9Z,0.101,IfcWallStandardCase,0.0009
509,0.201,0.5,2.7,1.5056,2007.4667,115.4707,#119530,2PvbntR1vCahF1BaaBYv8X,0.0866,IfcWallStandardCase,0.0007
510,0.201,1.349,2.7,5.7523,2002.5406,115.4701,#119563,2PvbntR1vCahF1BaaBYvMg,0.3317,IfcWallStandardCase,0.0029
511,0.201,23.199,20.3,924.646,2000.1865,14.3619,#119602,0k476sef58whQSWDGXTnGs,6.6392,IfcWallStandardCase,0.4623
512,0.8488,0.201,2.6,3.1205,2003.9158,120.2815,#141535,2Dm5CZoHj41ORG3Io8kw0N,0.1873,IfcWallStandardCase,0.0016
513,0.699,0.201,2.6,2.401,2004.8413,120.2816,#141766,2Dm5CZoHj41ORG3Io8kwI3,0.144,IfcWallStandardCase,0.0012
514,0.201,0.518,2.6,1.5318,2007.1226,120.2819,#141799,2Dm5CZoHj41ORG3Io8kwkF,0.0918,IfcWallStandardCase,0.0008
515,0.3992,0.201,2.6,0.9612,2010.8748,120.2828,#141832,2Dm5CZoHj41ORG3Io8kwjm,0.0575,IfcWallStandardCase,0.0005
516,1.149,0.201,2.6,4.5619,2002.9408,120.2814,#141865,2Dm5CZoHj41ORG3Io8kwgT,0.274,IfcWallStandardCase,0.0023
517,0.201,0.631,2.6,2.0745,2005.4737,120.2817,#141898,15fBOnOXL9w8AZ2RRILd6L,0.1244,IfcWallStandardCase,0.001
518,0.201,0.35,1.6,0.4231,2014.7619,206.2011,#141931,2SBIk7gLT9GAIGnr$$Nirz,0.0433,IfcWallStandardCase,0.0002
519,5.949,0.201,5.33,59.0065,2000.7378,56.272,#209314,36dcgM5n5AeAgKbzigWlNe,1.6596,IfcWallStandardCase,0.0295
520,0.201,0.349,0.65,0.1353,2017.8673,641.5147,#217348,2WY2KrfbbA6P4PsqCVzDYj,0.043,IfcWallStandardCase,0.0001
521,0.349,0.201,0.65,0.1353,2017.8673,641.5147,#217625,1cM_A_5Wj5Xu4Jm$KQLk$p,0.043,IfcWallStandardCase,0.0001
522,0.201,0.35,0.65,0.1362,2017.7778,641.5146,#218245,0m1eqRAEb3DONAew87ZsZw,0.0433,IfcWallStandardCase,0.0001
523,0.349,0.201,1.2,0.3003,2015.4228,288.6816,#218989,3Idc3xhiT7SQ3T8nCUy4MT,0.043,IfcWallStandardCase,0.0001
524,0.349,0.201,0.8,0.1803,2016.7562,481.1365,#219485,2mSz9nVofBRBg8xGEdf9GA,0.043,IfcWallStandardCase,0.0001
525,0.349,0.201,1.4,0.3603,2015.0895,240.568,#220105,2NzfvZ7CrB2uY2sBPFHalA,0.043,IfcWallStandardCase,0.0002
526,0.201,0.3,0.8,0.1214,2023.3333,481.1497,#220200,1zgdCeoS97ovjAd1NcWH3C,0.0289,IfcWallStandardCase,0.0001
527,0.299,0.201,1.4,0.2402,2021.8687,240.5749,#220353,1zgdCeoS97ovjAd1NcWHAx,0.0286,IfcWallStandardCase,0.0001
528,0.299,0.201,2.3,0.4202,2021.1544,137.4713,#220448,1MrAn1fNX6NB$0QzQ0GixX,0.0286,IfcWallStandardCase,0.0002
529,0.201,7.6,7.851,113.2649,2000.5317,37.7304,#221231,0xTDQcpHLDIhSoqw6jpp5$,2.1362,IfcWallStandardCase,0.0566
